email,company,website,city,state,profession,phone,country
investments@intrinsicgroup.ca,"Intrinsic Investments Ltd.",http://www.intrinsicgroup.ca,Calgary,AB,"Property Investment",14036049883,Canada
rjennings@matcocap.com,"Matco Investments Ltd",http://www.matcogroup.ca,Calgary,AB,"Investment service",14032940101,Canada
gabriel@yourealshare.com,RealShare,https://yourealshare.com,Calgary,AB,"Investment service",14036044909,Canada
manulife_investments@manulife.ca,"Manulife Investment Management",https://www.manulife.ca,Calgary,AB,"Investment company",14032644980,Canada
erh@properlyinvestments.com,"Properly Investment Company",http://www.properlyinvestments.com,Calgary,AB,"Investment company",14034648079,Canada
ed.jones@rbccm.com,"Capital Markets Real Estate Group",http://www.rbccm.com,Calgary,AB,"Investment Banking",14032996976,Canada
ross@trilliumpg.ca,"Trillium Realty Advisors Inc",http://www.trilliumpg.ca,Calgary,AB,"Property Consultant",14035140492,Canada
nick.garzia@hines.com,Hines,https://www.hines.com,Montreal,QC,"Property Consultant",14388961174,Canada
jsoliman@solimancorp.ca,"Soliman Corporation",http://solimancorp.ca,Montreal,QC,"Property Investment",15148935333,Canada
luigi.rolli@sageblan.com,"SageBlan Investments",http://www.sageblan.com,Montreal,QC,"Property Investment",15148424881,Canada
boardofdirectors@agf.com,"AGF Investments Inc",https://www.agf.com,Montreal,QC,"Investment service",19052148203,Canada
jason@ziemiacapital.com,"Ziemia Capital",http://www.ziemiacapital.com,Montréal,QC,"Property Investment",15148244346,Canada
aharrison@canderel.com,Canderel,http://canderel.com,Montréal,QC,"Property Developer",15148428636,Canada
cory@montrealhousebuyer.ca,"Montreal House Buyer",http://www.montrealhousebuyer.ca,Dorval,QC,"Property Investment",15146127785,Canada
mmoss@croftonmoore.com,"Crofton Moore",http://www.croftonmoore.com,Montréal,QC,"Property Developer",15148454500,Canada
glamoureux-belair@ipsofactoimmobilier.com,"IPSO FACTO investissement immobilier",http://www.ipsofactoimmobilier.com,Montréal,QC,"Investment Banking",15149330999,Canada
pschiavoni@smartcentres.com,SMARTREIT,https://www.smartcentres.com,Montréal-Nord,QC,"Investment company",19057606200,Canada
mattia@frankfortergroup.com,"Frankforter Group",https://frankfortergroup.com,Montreal,,"Property Investment",15144165858,Canada
psmale@mldevco.ca,"Magil Laurentian Realty Investments Inc.",http://www.magil-laurentian.com,Montréal,QC,"Property Developer",15148756010,Canada
yauclair@desyxcapital.com,"Desyx Capital",http://www.desyxcapital.com,Montreal,QC,"Property Consultant",15142959185,Canada
kheffernan@beaconsecurities.ca,"Beacon Securities",http://beaconsecurities.ca,Montreal,QC,"Investment service",15147489300,Canada
lechatel@creccal.com,"Creccal Investment",http://placedufort.com,Montreal,QC,"Investment service",15149324895,Canada
jgoyette@mandevco.com,"Mandevco Properties",http://mandevco.com,Montreal,QC,"Property Investment",15148611001,Canada
elong@cclgroup.com,"Connor Clark & Lunn",http://www.cclgroup.com,Montreal,QC,"Investment company",15144902780,Canada
applications@royaleuropean.com,"Royal European Investments",http://royaleuropean.com,Montreal,QC,"Investment service",15149040444,Canada
jbhoude@cdpq.com,"CDPQ American Fixed Income V Inc",http://www.cdpq.com,Montreal,QC,"Investment service",15148423261,Canada
jcarvalho@fieracapital.com,"Fiera Capital",https://www.fieracapital.com,Calgary,AB,"Investment service",15149543300,Canada
stalca@stalca.com,Stalca,http://www.stalca.com,Saint-Leonard,QC,"Property Developer",15143120250,Canada
cory@ottawahousebuyer.ca,"Ottawa House Buyer",https://www.ottawahousebuyer.ca,Ottawa,ON,"Property Investment",16137077646,Canada
john@johncastle.ca,"John Castle - Investment Real Estate",https://johncastle.ca,Ottawa,ON,"Property Investment",16137937967,Canada
propertymgmt@regionalgroup.com,"Regional Group",http://www.regionalgroup.com,Ottawa,ON,"Property Investment",16132302100,Canada
chris@chrissteeves.ca,"CHRIS STEEVES - OTTAWA REALTY",http://www.chrissteeves.ca,Ottawa,ON,"Property Consultant",16132621697,Canada
brad@happydoor.ca,HappyDoor,http://www.happydoor.ca,Ottawa,ON,"Property Investment",16137776866,Canada
adamricci@royallepage.ca,"Adam Ricci - Royal LePage Team Realty",http://adamricci.ca,Ottawa,ON,"Property Consultant",16137299090,Canada
jmurray@ave31.com,"AVENUE31 CAPITAL INC Real Estate Investment - Land Development Ottawa",http://ave31.com,Ottawa,ON,"Investment company",18332833131,Canada
ken@dekkerteam.com,"Dekker Team",http://dekkerteam.com,Manotick,ON,"Property Consultant",16138604663,Canada
sam.himyary@advancedcapitalcorp.com,"Advanced Mortgage Investment Corporation",http://www.advancedmic.com,Ottawa,ON,"Investment company",16136560017,Canada
clare.lewis@scotiabank.com,Scotiabank,http://www.scotiabank.com,Ottawa,ON,"Financial institution",16135645100,Canada
ltemplates@blueroof360.com,"Buy Edmonton Property",http://www.buyedmontonproperty.com,Edmonton,AB,"Property Consultant",17802973132,Canada
george.fahmy@rohitgroup.com,"Rohit Group of Companies",http://www.rohitgroup.com,Edmonton,AB,"Property Developer",17804369015,Canada
marc.prefontaine@kvcapital.ca,"KV Capital",https://www.kvcapital.ca,Edmonton,AB,"Investment service",17804331222,Canada
hoa@melcor.ca,"Melcor Developments Ltd",http://www.melcor.ca,Edmonton,AB,"Property Developer",17804236931,Canada
brian@projectory.ca,"Property Squared Inc.",https://www.propertysquared.ca,"Sherwood Park",AB,"Property Investment",17807108820,Canada
parkviewvillage@har-par.com,"Har-Par Investments",http://www.har-par.com,Edmonton,AB,"Investment service",17804850972,Canada
akalia@trebnet.com,"Amit Kalia Broker- RE/MAX Real Estate Centre Inc.",https://www.realestate-ontario.com,Mississauga,ON,"Property Consultant",19053395111,Canada
joel@infinitywealth.ca,"iWIN Real Estate",http://www.iwinrealestate.ca,Oakville,ON,"Property Investment",12892885019,Canada
cindy@oroproperties.ca,"ORO Properties",http://www.oroproperties.ca,Mississauga,ON,"Property Investment",16475447368,Canada
mike@crestrealestate.ca,"Crest Real Estate",http://www.crestrealestate.ca,Winnipeg,MB,"Property Investment",12042322745,Canada
felicia@progressiverealestate.ca,"Progressive Real Estate",http://progressiverealestate.ca,Winnipeg,MB,"Property Developer",12048089860,Canada
karl@privatepensionpartners.com,"Private Pension Partners",http://privatepensionpartners.com,Winnipeg,MB,"Property Developer",12045000788,Canada
elisa.marino@ig.ca,"IG Wealth Management",http://www.glenclark.ca,"Campbell River",BC,"Financial institution",12502874739,Canada
sbedard@mackenzieinvestments.com,"Canada Life Investment",http://glc-amgroup.com,Winnipeg,MB,"Investment service",12049461190,Canada
montreal@israelbonds.ca,"Israel Bond Organization",https://www.israelbonds.ca,Winnipeg,MB,"Investment service",12049422291,Canada
dino@investprorealty.com,"InvestPro Realty Ltd.",http://investprorealty.com,Hamilton,ON,"Property Investment",19058705852,Canada
leasing@melroseinvestments.com,"Melrose Homes",http://www.melroseinvestments.com,Hamilton,ON,"Investment service",19055252996,Canada
ivica@ivicajhomes.com,"Luksuz Global Properties",https://luksuzglobal.com,Burlington,ON,"Property Investment",19055927112,Canada
paul@kwproperties.ca,"Lohmer Real Estate & Appraisal",http://kwproperties.ca,Kitchener,ON,"Property Consultant",15197430000,Canada
harry@hlhinvestments.com,"Hlh Investment",http://www.hlhinvestments.com,London,ON,"Property Developer",15196706629,Canada
jschlegel@propertyguys.com,"Property Guys Dot Com",http://www.propertyguys.com,London,ON,"Property Consultant",15198504897,Canada
atlpromo@bellaliant.ca,"Southwest Properties",http://southwest.ca,Halifax,NS,"Property Developer",19024226412,Canada
cheryl@cheryllongmirerealestate.com,"Cheryl Longmire Real Estate - Re/Max Nova",http://www.cheryllongmirerealestate.com,Halifax,NS,"Property Consultant",19024782444,Canada
askus@novascotia.ca,"Landlord By Design",http://www.landlordbydesign.com,Halifax,NS,"Property Consultant",19028307302,Canada
alan.holman@td.com,"TD Bank Private Investment Counsel - Scott Ellison",http://portfolio-managers.td.com,Halifax,NS,"Investment service",19024966465,Canada
heba@remaxnova.ca,"The Parks of West Bedford",http://www.theparksofwestbedford.ca,Halifax,NS,"Property Developer",19028321000,Canada
gary@garymacneil.ca,"Macneil Estate Planning",http://garymacneil.com,Halifax,NS,"Investment service",19024441454,Canada
may.puno@iompropertygroup.com,"Isle of Mann Property Group",http://iompropertygroup.com,Surrey,BC,"Property Developer",16045351628,Canada
jeff@landcor.com,"Landcor Data Corporation",https://www.landcor.com,"New Westminster",BC,"Property Consultant",16046067914,Canada
gavin@metmic.com,"METROPOINTE MORTGAGE INVESTMENT CORPORATION",http://metmic.com,Surrey,BC,"Investment service",16048312947,Canada
oliver@revillogroup.com,"Revillo Group Ltd",http://www.revillogroup.com,Abbotsford,BC,"Property Investment",18447384556,Canada
e.bogdanowicz@iaprivatewealth.ca,"iA Private Wealth Maple Ridge BC Howard Whitlock Investment Advisor",https://iaprivatewealth.ca,"Maple Ridge",BC,"Investment service",16048953484,Canada
esgengagements@invesco.com,Invesco,http://www.invesco.com,Vancouver,BC,"Investment service",16046481469,Canada
ryan@mitchellgroup.ca,"Mitchell Group",http://mitchellgroup.ca,Surrey,BC,"Investment service",16045756500,Canada
odyssey@forge.ca,"Forge Properties Inc",https://www.forge.ca,"White Rock","White Rock BC V4B","Property Developer",17782942920,Canada
marc.bilodeau@sunlife.com,"Financiere Sun Life",https://conseiller.sunlife.ca,Victoriaville,QC,"Financial institution",18193507010,Canada
csc@fcc-fac.ca,"Financement agricole Canada",http://www.fac-fcc.ca,Victoriaville,QC,"Financial institution",18193571840,Canada
douglas@ewersinvestments.com,"Ewers Investments",http://ewersinvestments.com,Brampton,ON,"Investment service",17323252379,Canada
brian@napanorth.ca,"NapaNorth Properties Ltd.",https://www.napanorth.ca,Kelowna,BC,"Property Developer",12508269965,Canada
taylor@troikagroup.ca,"Troika Developments Inc",http://troikadevelopments.com,Kelowna,BC,"Property Developer",12508694945,Canada
investing@threepointcapital.ca,"ThreePoint Capital",http://threepointcapital.ca,Kelowna,BC,"Investment company",12509792911,Canada
terra@liveatueight.com,"Mission Group Enterprises",http://www.missiongroup.ca,Kelowna,BC,"Property Developer",12504488810,Canada
jeff@tradecraftconsulting.ca,"Tradecraft Consulting",http://tradecraftconsulting.ca,Kelowna,BC,"Property Consultant",12505750537,Canada
buyer@blissrealtyinvestors.com,"I Buy Houses Toronto",https://www.ibuyhousestoronto.ca,Scarborough,ON,"Property Investment",16474843777,Canada
givingback@ally.com,"Ally Financial - Headquarters",https://www.ally.com,Detroit,MI,"Financial institution",18889252559,Canada
registrations@myporchlight.ca,"Porchlight Developments",http://myporchlight.ca,Regina,SK,"Property Developer",13065225433,Canada
neil.stratton@scotiamcleod.com,"ScotiaMcLeod Regina",http://www.scotiamcleod.com,Regina,SK,"Investment service",13063525005,Canada
investor@royaltydevelopments.com,"ROYALTY DEVELOPMENTS",http://www.royaltydevelopments.com,Regina,SK,"Property Developer",13067577575,Canada
mohanr@yourdigitalagents.com,"Rosart Properties Inc",https://www.rosartproperties.com,Oakville,ON,"Property Developer",19058457711,Canada
gwarkentin@sitelinegroup.com,"The Siteline Group",http://www.sitelinegroup.com,Markham,ON,"Property Developer",19059279100,Canada
pat@tsinetwork.ca,"TSI Wealth Network",http://www.tsinetwork.ca,"North York",ON,"Investment service",18005794246,Canada
mortgage@beefinancegroup.com,"BEE Finance Group",https://www.beefinancegroup.com,Markham,ON,"Financial institution",14169191818,Canada
alex@beaconadvisors.com,"Beacon Mergers & Acquisitions",https://www.beaconadvisors.com,Toronto,ON,"Investment Banking",18442613677,Canada
williamyip@rogers.com,"Toronto Property Investment - William Yip",http://williamyip.ca,Markham,ON,"Property Consultant",16472808086,Canada
greg.lowe@diverseproperties.com,"Diverse Properties",https://www.diverseproperties.com,Abbotsford,BC,"Property Developer",16048543343,Canada
jason@jvdevgroup.com,"JVDev Group",https://www.jvdevgroup.com,Vancouver,BC,"Property Investment",16047254872,Canada
j.plouffe@multivesco.com,Multivesco,http://www.multivesco.com,Gatineau,QC,"Property Developer",18197785001,Canada
mike@northlendfinancial.com,"NorthLend Financial inc.",https://northlendfinancial.com,Vanier,ON,"Property Investment",16137977878,Canada
mlaquerre@madapartners.com,"Mada Partners",http://www.madapartners.com,Nepean,ON,"Investment service",16137151725,Canada
steve.beatty@thriveproperties.ca,"Thrive Properties",https://thriveproperties.ca,Moncton,NB,"Property Developer",15068598088,Canada
michael.bruce@igri.com,IGRI,http://www.igri.com,"St. Catharines",ON,"Investment service",14164022179,Canada
tava.burton@fcc-fac.ca,"Farm Credit Canada",http://www.fcc-fac.ca,"St. Catharines",ON,"Financial institution",19056887445,Canada
buyer@cashhousebuyer.ca,"Cash House Buyer",https://www.cashhousebuyer.ca,Scarborough,ON,"Property Investment",12892033231,Canada
javier.amatller@serenitybf.com,"Serenity Business Facilitators Inc.",http://www.serenitybf.com,"North York",ON,"Property Investment",16473252706,Canada
nina@recapinvestments.ca,"Recap Investments",http://www.recapinvestments.ca,Toronto,ON,"Investment service",18882128584,Canada
acabraham@educatorsfinancialgroup.ca,"Educators Financial Group",https://educatorsfinancialgroup.ca,"North York",ON,"Financial institution",18002639541,Canada
rtllease2@skylineonline.ca,"Skyline Retail REIT",http://www.skylineretailreit.ca,Guelph,ON,"Investment company",15198260439,Canada
michael@torontocapital.com,"Toronto Capital Inc",http://torontocapital.com,"North York",ON,"Property Investment",14167301234,Canada
patsy.wong@cwfgroup.com,"CWF Group Inc. and CWF Group Mortgages Inc. and IQInvest Mortgage Investment Corporation",http://www.cwfgroup.com,"North York",ON,"Financial institution",18882938040,Canada
vip@fit4vip.com,"Fit 4 Vip",http://www.fit4vip.com,"North York",ON,"Property Developer",14168793012,Canada
hannah@excelsisinc.com,"Excelsis Holdings Group",http://excelsisinc.com,"North York",ON,"Property Consultant",16479301775,Canada
simonb@niotproperties.com,"Niot Investment Holdings Limited",http://www.niotproperties.com,"North York",ON,"Property Developer",14164430795,Canada
lobby@briks.com,"BRIKS Development Corp.",http://brikscorp.com,"North York",ON,"Property Developer",14169091000,Canada
rent561@medallioncorp.com,"Medallion Corporation",http://medallioncorp.com,"North York",ON,"Property Developer",14162563900,Canada
chris.cheng@rescomic.ca,"RESCO Mortgage Investment Corporation (RESCO MIC)",http://www.rescomic.ca,"Richmond Hill",ON,"Investment company",19058868786,Canada
icloutier@groupecusteau.com,"Groupe Custeau immobilier",https://www.groupecusteau.com,Sherbrooke,QC,"Property Developer",18195648866,Canada
pf.roy@iagto.ca,"Industrielle Alliance Valeurs Mobilieres",https://www.iavaleursmobilieres.ca,Sherbrooke,QC,"Investment service",18195695034,Canada
kelsey.froh@scotiawealth.com,"Scotia Wealth Management - Thunder Bay",http://findus.scotiawealthmanagement.com,"Thunder Bay",ON,"Financial institution",18076265180,Canada
ken@harmonyproperties.ca,"Harmony Real Estate Ventures Inc",https://harmonyproperties.ca,"Port Coquitlam",BC,"Property Consultant",16049424114,Canada
hralph@shaw.ca,"Helen Ralph",http://www.ralphrealestate.ca,Kamloops,BC,"Property Consultant",12503743331,Canada
dennis.flood@scotiawealth.com,"Scotia Wealth Management - Fredericton",https://fredericton.scotiawealthmanagement.com,Fredericton,NB,"Financial institution",15064506465,Canada
matt.schlotzhauer@matbridge.ca,"Matbridge Investments Ltd.",http://www.matbridge.ca,Waterloo,ON,"Investment company",15198831212,Canada
marc@atlasproperty.com,"ATLAS PROPERTY GROUP INC",https://atlasproperty.com,Waterloo,ON,"Property Investment",15197457999,Canada
brittany.beach@scotiawealth.com,"Scotia Wealth Management - Peterborough",https://peterborough.scotiawealthmanagement.com,Peterborough,ON,"Financial institution",18004617588,Canada
theselby@triconresidential.com,"Tricon Residential",http://www.triconresidential.com,Toronto,ON,"Investment company",14169257228,Canada
davidrhitchcock@shaw.ca,"CRG Mortgage",http://crgmortgage.com,Nanaimo,BC,"Investment company",12507587653,Canada
vinesh@kaligarealty.com,"RE/MAX Real Estate Centre Inc",https://www.soldbykaliga.com,Cambridge,ON,"Property Developer",16476674399,Canada
northvan@wcpg.ca,"Western Canadian Properties Group",https://www.wcpg.ca,"North Vancouver",BC,"Investment service",18448749274,Canada
pm@thestrongmangroup.com,"The Strongman Group",http://www.thestrongmangroup.com,"North Vancouver",BC,"Property Investment",16049909648,Canada
brad.wise@wiseproperty.ca,"Wise Property Investment Corporation",http://www.wiseproperty.ca,Vancouver,BC,"Property Investment",16045514114,Canada
don.halsey@modernpurair.com,"Mirage Management Corporation",https://modernpurair.com,"North Vancouver",BC,"Property Developer",16049242000,Canada
question@kmpacific.com,"KM Pacific Investments Inc.",http://kmpacific.com,Vancouver,BC,"Property Investment",17783864600,Canada
alex.russell@promerita.com,"Promerita Group",http://www.promerita.com,Vancouver,BC,"Investment company",16046086190,Canada
deals@equitycapitalmic.ca,"Equity Capital Mortgage Investment Corporation",http://www.equitycapitalmic.ca,Toronto,ON,"Investment company",18883914842,Canada
naomi@royallepage.ca,"Royal LePage: Naomi Richmond - Real Estate Broker",http://naomirichmond.royallepage.ca,Ajax,ON,"Property Consultant",12893140595,Canada
rancos@vmbl.ca,"Valeurs Mobilieres Banque Laurentienne Inc",http://www.vmbl.ca,Longueuil,QC,"Investment service",14506796161,Canada
jegan@csmlaw.com,"Michael Poczynek",https://michaelshomes.com,Charlottetown,PE,"Property Consultant",19026266912,Canada
tim@conquestdevelopments.com,"Conquest Home Investments",http://conquestdevelopments.com,"Grande Prairie",AB,"Property Investment",17808978847,Canada
tdavis@easternmichiganbank.com,"Eastern Michigan Bank",http://www.easternmichiganbank.com,"Port Huron",MI,"Holding company",18109879777,Canada
riyaz@condosuperstar.ca,"The Charlotte Condos Whitby",http://condosuperstar.ca,Whitby,ON,"Property Developer",19059037055,Canada
tim@mcinvestment-properties.com,"McIntyre Investment Properties Inc",http://www.mcinvestment-properties.com,Anacortes,WA,"Property Consultant",13602992964,Canada
rabiah.elferro@scotiawealth.com,"Scotia Wealth Management - Medicine Hat",https://medicinehat.scotiawealthmanagement.com,"Medicine Hat",AB,"Financial institution",14035296565,Canada
sheri@mcfinvestments.ca,"Mcf Investment Services Inc",http://mcfinvestments.ca,Aurora,ON,"Investment service",19057275479,Canada
r.leahy@qualityprop.ca,"Quality Property Developments Inc.",https://www.qualityprop.ca,Edmonton,AB,"Property Investment",17804391683,Canada
alan@gimme-shelter.com,"Alan F Macdonald - Realtor",http://www.gimme-shelter.com,Edmonton,AB,"Property Consultant",17809181497,Canada
raejha@upsiderealty.ca,"UpsideRealty c/o Century 21 Masters",https://upsiderealty.ca,Edmonton,AB,"Property Consultant",17808854200,Canada
ryan@macrealty.com,"Team McKnight: Louise McKnight Leslie Zhao Ryan Sidhu",http://www.team-mcknight.com,Surrey,BC,"Property Consultant",16045608610,Canada
peter.udzenija@concordpacific.com,"Concord Pacific Developments",http://www.concordpacific.com,Richmond,BC,"Property Developer",16042337748,Canada
khildebrand@nvdlp.com,"Northern Vision Development",http://nvdlp.com,Whitehorse,YT,"Property Developer",18676687886,Canada
dli@wanson.ca,"Wanson Group",http://www.wanson.ca,Vancouver,BC,"Property Developer",16047308959,Canada
