email,company,website,city,state,profession,phone,country
keith.ryden@exprealty.com,"Robins Nest Properties LLC",http://www.keithryden.exprealty.com,"Oklahoma City",Oklahoma,"Investment service",14053145369,USA
tntfloors@cox.net,"Investment Property Specialists",http://tntstonecare.com,"Nichols Hills",Oklahoma,"Property Developer",14058433211,USA
frank@taltproperties.com,"Sell House Oklahoma tampadallasorlando sell house okc",http://www.taltproperties.com,"Oklahoma City",Oklahoma,"Property Consultant",14052057585,USA
steve@abidepropertysolutions.com,"Abide Property Solutions",http://www.abidepropertysolutions.com,"Oklahoma City",Oklahoma,"Property Developer",14059280008,USA
whouse@hall-capital.com,"Hall Capital",http://www.hall-capital.com,"Oklahoma City",Oklahoma,"Investment service",14052312400,USA
courtneycolby@okenid.com,"Courtney Colby",http://www.move2enid.com,Enid,Oklahoma,"Property Consultant",15807471691,USA
obr@tdameritrade.com,"TD Ameritrade",https://www.tdameritrade.com,"Oklahoma City",Oklahoma,"Investment service",14058440421,USA
jprece@yournational.com,"Mt. Scott Investments Inc.",https://www.yournational.com,Lawton,Oklahoma,"Investment service",15803533300,USA
leadergrouprealty@sbcglobal.net,"Weichert Realtors - Leader Group",http://leadergrouprealty.org,McAlester,Oklahoma,"Property Consultant",19184269090,USA
crystal@okcashhomebuyers.com,"OK Cash Home Buyers",http://www.okcashhomebuyers.com,Norman,Oklahoma,"Property Investment",14057450849,USA
polandoc@bakerfirst.com,"Alliance Property Development",http://www.alliancepropertydevelopment.com,"Oklahoma City",Oklahoma,"Property Developer",14059477280,USA
donald4u2005@att.net,"Sell my Oklahoma City House Fast",http://sellmyoklahomacityhousefast.com,Bethany,Oklahoma,"Investment service",14057896722,USA
us.iba.refunds@primerica.com,"Primerica Regional Vice President Ryan and Lluvia West",http://www.primerica.com,Moore,Oklahoma,"Financial institution",14056980660,USA
ssuhre@precorruffin.com,"Precor Ruffin",http://precorruffin.com,"Oklahoma City",Oklahoma,"Property Developer",14056050825,USA
jdtarver@calibercompanies.com,"Caliber Companies",http://www.calibercompanies.com,"Oklahoma City",Oklahoma,"Property Developer",14057021570,USA
mhmcclure@cashhomebuyersok.com,"Amped Properties",https://www.cashhomebuyersok.com,Purcell,Oklahoma,"Property Investment",14053268084,USA
pat.mulligan@fmpadvisor.com,"Ferguson Mulligan & Poet LLC",http://www.fmpadvisor.com,"Ponca City",Oklahoma,"Investment service",15807626890,USA
bscott@arvest.com,"The Villas at Stone Creek Estates - Concept Builders",https://concept-builders.com,"Sand Springs",Oklahoma,"Property Developer",19182607799,USA
jenny@owntulsa.com,OwnTulsa,http://www.owntulsa.com,Tulsa,Oklahoma,"Property Consultant",19189984410,USA
jhale@odingardcm.com,"Odingard Capital Management",http://www.odingardcm.com,Tulsa,Oklahoma,"Investment service",18005631708,USA
david@legacyreinvestments.com,"Legacy Real Estate Investment LLC",http://legacyreinvestments.com,Tulsa,Oklahoma,"Investment service",19184929030,USA
